p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
5.58287798140726e-80	-0.372594739190043	1	1	5.76655466699556e-76	1	RpS28b
5.97511808629017e-80	0.904127142254808	0.996	0.927	6.17169947132912e-76	1	Ten-a
6.01093295611378e-80	-0.44743890084973	1	1	6.20869265036992e-76	1	RpL34b
2.38134040587304e-79	-0.355039221694487	1	1	2.45968650522627e-75	1	RpS6
2.7706725121907e-79	-0.403599783905807	1	1	2.86182763784177e-75	1	RpL13
6.47823087795511e-79	0.609703831605999	1	0.998	6.69136467383983e-75	1	CG45050
7.5714930780338e-79	0.780548082198643	0.918	0.63	7.82059520030111e-75	1	Gli
8.45426304154832e-79	1.39112464915813	0.681	0.346	8.73240829561526e-75	1	Pkn
8.76984580869238e-79	1.05991676257828	0.804	0.469	9.05837373579836e-75	1	Syx13
8.90120569230567e-79	0.840917939356472	0.726	0.347	9.19405535958253e-75	1	CG18812
1.01685210945514e-78	1.05563946870958	0.88	0.643	1.05030654385621e-74	1	beta-Spec
2.99310244198935e-78	0.736342571015436	0.572	0.186	3.0915755123308e-74	1	fw
3.80630984567397e-78	0.976363186329953	0.713	0.273	3.93153743959664e-74	1	E(spl)mgamma-HLH
4.00865776616174e-78	1.32145228006035	0.749	0.459	4.14054260666846e-74	1	CG3638
4.40714810113194e-78	0.673880139067658	0.551	0.158	4.55214327365918e-74	1	CG15706
6.10758773515817e-78	0.60792512282697	0.39	0.064	6.30852737164487e-74	1	CG34113
7.90344864920216e-78	0.715252980922906	1	0.999	8.16347210976091e-74	1	Gbeta13F
1.2321380614999e-77	1.08932475264867	0.882	0.519	1.27267540372324e-73	1	klu
1.43106269961226e-77	0.713486830458273	0.996	0.94	1.4781446624295e-73	1	skd
1.60305050724971e-77	0.601559244375333	0.376	0.065	1.65579086893822e-73	1	plx
2.23139318430552e-77	-0.462208976901426	1	1	2.30480602006917e-73	1	RpS21
2.43286116829338e-77	0.469566165710523	0.357	0.055	2.51290230073023e-73	1	CG42788
4.40312543207466e-77	0.945648926426231	0.568	0.158	4.54798825878991e-73	1	hh
5.74119864841914e-77	0.702305053853953	0.996	0.95	5.93008408395213e-73	1	CG11138
6.9480626087383e-77	-0.356193244909892	1	1	7.17665386856579e-73	1	RpL12
8.65733479920792e-77	0.81868153830289	0.954	0.801	8.94216111410186e-73	1	Pka-C1
1.1798620340495e-76	0.79157882529254	0.525	0.139	1.21867949496973e-72	1	B-H1
6.3588523253785e-76	-0.544681366751179	1	1	6.56805856688345e-72	1	ATPsynE
7.17725712978344e-76	0.781323058031992	0.998	0.935	7.41338888935331e-72	1	CG10077
8.83202112037853e-76	0.968838336893525	0.468	0.121	9.12259461523898e-72	1	RabX4
9.97389782837258e-76	2.1934289053746	1	0.997	1.0302039066926e-71	1	Jupiter
1.21446435145876e-75	0.938420880016176	0.81	0.406	1.25442022862176e-71	1	bbg
1.5135887765835e-75	0.943125758027328	0.745	0.387	1.5633858473331e-71	1	Svil
1.81267145011591e-75	0.666683179387923	1	0.998	1.87230834082473e-71	1	His3.3A
1.82436696374516e-75	-0.549352241251016	1	1	1.88438863685237e-71	1	porin
1.87425441408557e-75	0.919561182078608	0.646	0.258	1.93591738430899e-71	1	CG12991
3.09119448579742e-75	1.28755963413863	0.791	0.483	3.19289478438016e-71	1	CG10098
5.74481778916788e-75	0.788979066680507	0.968	0.82	5.9338222944315e-71	1	l(3)L1231
7.03638281411154e-75	1.91829102186605	0.966	0.864	7.26787980869581e-71	1	Chd64
9.16682392252583e-75	1.61638721990007	0.81	0.547	9.46841242957693e-71	1	Src64B
1.11850746343045e-74	1.33403427867447	0.255	0.021	1.15530635897731e-70	1	nolo
1.64270522688789e-74	0.785737946703479	0.597	0.21	1.69675022885251e-70	1	Lrch
1.66719523277474e-74	-0.32977225350519	1	1	1.72204595593303e-70	1	RpL24
2.5483978110185e-74	-0.377699762177333	1	1	2.63224009900101e-70	1	RpL14
3.71915976492939e-74	0.892454551495567	0.939	0.686	3.84152012119557e-70	1	wech
3.96361064004682e-74	-0.399158487716947	1	1	4.09401343010436e-70	1	RpL13A
4.4486567144822e-74	0.73658157245092	0.996	0.918	4.59501752038866e-70	1	crp
4.52104735026897e-74	0.735487075835	0.403	0.08	4.66978980809282e-70	1	CG10508
6.04352238671222e-74	0.605746512876044	0.376	0.066	6.24235427323505e-70	1	CG43861
6.07567229276156e-74	1.70910518922813	0.523	0.154	6.27556191119342e-70	1	CG6329
7.35863738700086e-74	-0.767288010045464	0.994	0.996	7.60073655703319e-70	1	Nph
8.23863462790385e-74	-0.31946924458408	1	1	8.50968570716189e-70	1	RpS29
9.67106486454514e-74	0.681076777307892	0.47	0.099	9.98924289858867e-70	1	CanB
1.05882921678574e-73	-0.339894047446176	1	1	1.09366469801799e-69	1	RpL26
1.09755032911849e-73	1.09800452927352	1	0.955	1.13365973494649e-69	1	Tet
1.57938259981282e-73	-0.555140832727993	1	1	1.63134428734666e-69	1	ATPsynO
2.9885628610866e-73	-0.341597796330914	1	1	3.08688657921635e-69	1	RpLP2
3.50486439498755e-73	1.01260328883455	0.5	0.127	3.62017443358264e-69	1	Cadps
4.88352713731348e-73	-0.428658935456824	1	1	5.0441951801311e-69	1	FK506-bp2
6.9585975683101e-73	0.974348584970736	0.994	0.919	7.1875354283075e-69	1	CG14715
8.0441288741498e-73	1.20079588326628	0.502	0.143	8.30878071410933e-69	1	mspo
9.59825705813236e-73	-0.666191633626103	0.97	0.994	9.91403971534491e-69	1	CG2862
1.16241314484757e-72	0.922846473756833	0.553	0.172	1.20065653731306e-68	1	phyl
1.87367289965294e-72	-0.419776536572022	1	1	1.93531673805153e-68	1	RpS20
2.03717184489707e-72	0.46085853698591	0.335	0.049	2.10419479859418e-68	1	metro
2.69916124110385e-72	-0.318229536302049	1	1	2.78796364593617e-68	1	RpL36
2.81245953675776e-72	0.72272486482776	0.532	0.159	2.90498945551709e-68	1	neur
3.12282563341069e-72	0.981501981949798	0.399	0.082	3.2255665967499e-68	1	nvy
3.51250101942298e-72	0.625327844205978	0.384	0.069	3.628062302962e-68	1	Nrx-1
4.78371180137312e-72	1.00020965477537	0.905	0.723	4.9410959196383e-68	1	Sap47
5.5032633129887e-72	0.925300544941999	0.992	0.932	5.68432067598602e-68	1	E2f1
1.53273616598125e-71	0.58766831359519	1	0.99	1.58316318584203e-67	1	bun
1.63879047959005e-71	0.564830060631793	0.998	0.986	1.69270668636857e-67	1	fs(1)h
3.43816155014754e-71	0.700019058555962	0.987	0.936	3.55127706514739e-67	1	CG14464
8.43195861169117e-71	0.688756634557715	0.968	0.878	8.70937005001581e-67	1	Ncoa6
1.30353501139497e-70	0.641612970979227	0.629	0.209	1.34642131326986e-66	1	dan
2.05188609979119e-70	-0.313027596309548	1	1	2.11939315247432e-66	1	RpL8
2.38150002131942e-70	0.88455308419084	0.937	0.721	2.45985137202083e-66	1	S
2.88084408531767e-70	0.560725776978951	0.445	0.11	2.97562385572462e-66	1	MTF-1
3.25154536478888e-70	0.919486624784678	1	0.931	3.35852120729043e-66	1	brat
3.41429010745788e-70	0.798963334532439	0.867	0.589	3.52662025199324e-66	1	mrj
5.10283432826362e-70	0.76863632621703	0.981	0.904	5.2707175776635e-66	1	rudhira
5.63019694684016e-70	1.16021993995938	0.251	0.025	5.8154304263912e-66	1	chp
7.62633366669956e-70	0.829017770444175	0.424	0.089	7.87724004433397e-66	1	Syt1
1.81741650725079e-69	-0.289832917482328	1	1	1.87720951033934e-65	1	RpL28
2.20993795806078e-69	0.902335241021691	0.825	0.54	2.28264491688098e-65	1	Mnt
2.70119568082688e-69	0.49473167421615	0.323	0.049	2.79006501872608e-65	1	Ddr
3.13068123042082e-69	0.63124176646033	0.816	0.4	3.23368064290166e-65	1	sm
4.6521423678418e-69	0.477378529242871	1	1	4.8051978517438e-65	1	mt:Cyt-b
6.82704191136148e-69	1.47581747075869	0.352	0.066	7.05165159024527e-65	1	dpr1
9.58281207342804e-69	0.555614407986613	0.378	0.071	9.89808659064383e-65	1	Gbeta5
1.05110292648611e-68	-0.537750639738269	0.996	1	1.08568421276751e-64	1	ATPsynB
1.42369744368336e-68	0.950246659867613	0.719	0.384	1.47053708958054e-64	1	dtn
1.65575802185456e-68	-0.353956520474616	1	1	1.71023246077357e-64	1	RpS5a
2.71066193231489e-68	0.718916195013492	0.981	0.839	2.79984270988805e-64	1	east
3.01662943290227e-68	0.863536411293345	0.551	0.184	3.11587654124476e-64	1	comm
3.37835333116269e-68	0.642156278488301	1	0.989	3.48950115575795e-64	1	Atg8a
3.81460917106956e-68	0.567416138659909	0.325	0.05	3.94010981279775e-64	1	amon
4.02323919829155e-68	0.759863616139397	0.437	0.1	4.15560376791534e-64	1	cac
4.32230735888413e-68	0.547198102790434	0.376	0.07	4.46451127099142e-64	1	Rdh
5.94716519881028e-68	0.65344325490734	0.426	0.107	6.14282693385114e-64	1	ebd2
6.32063494917472e-68	0.885807016819973	0.964	0.767	6.52858383900257e-64	1	lft
6.69306239134049e-68	-0.787382726541203	0.89	0.982	6.91326414401559e-64	1	RpS15Ab
9.627797559966e-68	-0.313710634903005	1	1	9.94455209968889e-64	1	RpS3
1.45441794258789e-67	0.929208702737515	0.97	0.895	1.50226829289903e-63	1	Rab2
1.62419839127265e-67	0.556660242437067	0.451	0.118	1.67763451834552e-63	1	CG2202
1.69815803397728e-67	-0.81911453720499	0.726	0.929	1.75402743329513e-63	1	P32
2.03066782502592e-67	0.799145809729521	0.943	0.669	2.09747679646927e-63	1	stv
2.46208048598697e-67	-0.357622586221745	1	1	2.54308293397594e-63	1	RpL17
3.26181937593365e-67	0.496884288088056	0.291	0.039	3.36913323340187e-63	1	Teh2
3.38430364974101e-67	0.627673100471228	0.5	0.139	3.49564723981749e-63	1	Ror
3.66668267677664e-67	0.656444390655642	1	0.923	3.7873165368426e-63	1	Argk
5.80705925951824e-67	0.524401264249627	0.264	0.03	5.99811150915639e-63	1	CG42324
7.00073775602027e-67	0.519853293994128	0.31	0.047	7.23106202819334e-63	1	CG7166
7.54800422649508e-67	0.751438116055367	0.985	0.933	7.79633356554676e-63	1	Rbp1-like
8.93447031531378e-67	0.849929913201388	0.996	0.819	9.2284143886876e-63	1	nkd
1.02224165690154e-66	-0.756161381461319	0.812	0.947	1.0558734074136e-62	1	Fdh
1.31038850706008e-66	0.418742887309126	1	1	1.35350028894236e-62	1	CG16817
1.35518459685973e-66	0.440353894126455	0.34	0.06	1.39977017009641e-62	1	Dot
2.0291608981936e-66	0.776205242463389	0.909	0.674	2.09592029174417e-62	1	CG45049
2.03718742406892e-66	0.746254063624874	0.489	0.124	2.10421089032078e-62	1	VhaM9.7-a
3.89589080104456e-66	0.716508602772851	0.998	0.999	4.02406560839892e-62	1	Ubi-p63E
7.64744418542115e-66	0.965396983378126	0.654	0.321	7.89904509912151e-62	1	CG5522
7.67801227236079e-66	1.33751151661457	0.966	0.768	7.93061887612146e-62	1	chrb
7.69795713005533e-66	1.56106501075718	0.772	0.438	7.95121991963415e-62	1	CG4374
1.1200741098149e-65	0.509801142342258	0.291	0.04	1.15692454802782e-61	1	CG13937
1.53606043587093e-65	0.644330099758707	0.479	0.125	1.58659682421109e-61	1	tow
3.25424693210715e-65	0.703258947628362	0.96	0.84	3.36131165617347e-61	1	sgg
5.22009433317642e-65	0.692560658766949	0.979	0.865	5.39183543673792e-61	1	gw
7.05065940437248e-65	1.26557034531513	0.909	0.748	7.28262609877634e-61	1	Fim
9.2347968712692e-65	0.467312374085157	0.314	0.05	9.53862168833395e-61	1	CG42404
9.58307075385833e-65	0.601759099618409	0.414	0.097	9.89835378166027e-61	1	CG3726
1.3078960578198e-64	0.531152261430611	0.405	0.096	1.35092583812207e-60	1	CG10737
1.31230184086892e-64	0.691180031748927	0.977	0.909	1.35547657143351e-60	1	PIP4K
1.33279522123677e-64	0.815421082412332	0.603	0.254	1.37664418401546e-60	1	toc
1.43480909301489e-64	0.809916440613597	0.977	0.859	1.48201431217508e-60	1	sn
1.53261690259902e-64	0.654096042826169	0.998	0.975	1.58303999869453e-60	1	AGO1
1.53316227985402e-64	0.581250681005773	0.985	0.725	1.58360331886122e-60	1	miple1
2.32065997229572e-64	0.970377383376749	0.641	0.254	2.39700968538425e-60	1	E(spl)mdelta-HLH
2.51347430895443e-64	0.633362064181693	0.998	0.961	2.59616761371903e-60	1	kuz
3.08697052819137e-64	0.410725758134994	0.291	0.04	3.18853185856887e-60	1	tipE
3.24419401853913e-64	0.872328976990168	0.641	0.229	3.35092800174906e-60	1	GstZ2
4.54990760316198e-64	-0.510553048426591	0.998	0.999	4.699599563306e-60	1	COX4
5.59127097672064e-64	0.942291289585104	0.905	0.758	5.77522379185475e-60	1	lqf
9.37486827161285e-64	-0.270487625800128	1	1	9.68330143774891e-60	1	RpL23
1.02969199966643e-63	0.652076235290814	0.985	0.895	1.06356886645546e-59	1	HnRNP-K
1.31028279997424e-63	-0.307600463390316	1	1	1.35339110409339e-59	1	RpL23A
1.36500678650852e-63	0.965399751385326	0.34	0.062	1.40991550978465e-59	1	Sidpn
1.78268664020951e-63	0.455593071566833	0.331	0.058	1.8413370306724e-59	1	CG15760
3.39866962953014e-63	0.600989848359692	0.283	0.041	3.51048586034168e-59	1	Ude
4.29904440849407e-63	1.21054992608699	0.477	0.146	4.44048296953353e-59	1	CG11155
6.31663373238361e-63	-0.466902973145342	1	1	6.52445098217904e-59	1	ATPsynF
6.644924672607e-63	0.750442713511271	1	0.907	6.86354269433577e-59	1	Fas3
9.7253971371132e-63	0.641481693126457	0.966	0.805	1.00453627029242e-58	1	CG10543
1.20911545952995e-62	0.703454282121452	0.409	0.102	1.24889535814849e-58	1	Cdk5alpha
1.28041322245203e-62	-0.784775211032811	0.833	0.971	1.3225388174707e-58	1	CG4038
1.67149042587105e-62	0.862646065128597	0.679	0.352	1.72648246088221e-58	1	RhoGAP93B
2.12193286772745e-62	0.449637189623668	0.27	0.035	2.19174445907568e-58	1	Scgalpha
2.12516104464205e-62	0.617752711262411	0.407	0.096	2.19507884301077e-58	1	CG3812
2.48762645267473e-62	0.642809041679827	0.382	0.081	2.56946936296773e-58	1	CG12605
2.54231070333861e-62	0.691572394909039	0.951	0.839	2.62595272547845e-58	1	CG43736
4.39966206705843e-62	0.722209845167144	0.928	0.748	4.54441094906465e-58	1	Sxl
7.68250925141643e-62	0.32548603753398	1	0.992	7.93526380578803e-58	1	fax
8.42168571853539e-62	0.78508146162403	0.506	0.173	8.6987591786752e-58	1	CG14696
8.8602269712781e-62	0.518647379132312	0.384	0.088	9.15172843863315e-58	1	CG10151
1.0878036847303e-61	0.734000457186863	0.994	0.925	1.12359242595792e-57	1	Trf2
1.09645940559667e-61	0.850651744912406	0.802	0.53	1.1325329200408e-57	1	Mcr
1.16195001548538e-61	0.552501121059966	0.998	0.981	1.20017817099485e-57	1	MED26
1.20832108904337e-61	-0.303754610697386	1	1	1.24807485287289e-57	1	RpS26
1.21688763059881e-61	0.827314868449758	0.888	0.646	1.25692323364551e-57	1	chn
1.63680739062978e-61	-0.779832775883894	0.8	0.941	1.6906583537815e-57	1	Hsp60A
1.82655663808367e-61	0.429726141404675	0.35	0.071	1.88665035147663e-57	1	CG13875
1.93980581321758e-61	0.572482783443051	1	0.996	2.00362542447244e-57	1	Hrb98DE
2.20890748337982e-61	0.548991193571179	0.331	0.061	2.28158053958301e-57	1	CG4596
5.52418278418969e-61	0.892171134044252	0.637	0.311	5.70592839778953e-57	1	Unc-76
6.38859220907621e-61	0.511967352817253	0.359	0.072	6.59877689275482e-57	1	Mid1
7.67745122619908e-61	0.559794805743662	0.352	0.07	7.93003937154103e-57	1	CG12038
1.46457619355365e-60	0.486471704960792	0.342	0.066	1.51276075032156e-56	1	CG5022
1.8460052105993e-60	0.810210377835667	0.821	0.532	1.90673878202802e-56	1	CG42238
2.24693663459328e-60	0.597719878369601	0.996	0.95	2.3208608498714e-56	1	Gprk1
2.63343662267402e-60	0.753375643147855	0.652	0.283	2.72007668755999e-56	1	siz
2.91577124812886e-60	0.642432977242447	0.255	0.032	3.0117001221923e-56	1	robo3
3.06562209773558e-60	0.555579027356657	0.397	0.093	3.16648106475108e-56	1	Dlip3
4.26249979459979e-60	0.613941417749055	0.977	0.878	4.40273603784212e-56	1	Gug
7.16530410886253e-60	0.560416969933951	0.312	0.054	7.4010426140441e-56	1	RSG7
7.47333278411347e-60	0.607098544864795	0.983	0.562	7.7192054327108e-56	1	CG31997
8.61631907372353e-60	0.7755234967991	0.89	0.655	8.89979597124903e-56	1	norpA
1.00287089877372e-59	0.748276638170478	0.937	0.546	1.03586535134338e-55	1	CG15628
1.21592961310394e-59	-0.750862822699303	0.643	0.889	1.25593369737506e-55	1	CG7834
1.27159969032581e-59	0.587005496164128	0.321	0.059	1.31343532013753e-55	1	CG17270
3.15736598191287e-59	0.763781114732375	0.88	0.627	3.2612433227178e-55	1	baz
3.71730354676091e-59	-0.668924065482066	0.65	0.885	3.83960283344934e-55	1	nudC
5.22099871359311e-59	-0.282189769372272	1	1	5.39276957127032e-55	1	RpS25
9.31037215950612e-59	0.579717937614768	0.39	0.093	9.61668340355387e-55	1	CG31688
9.50978633006729e-59	0.766620633193938	0.568	0.208	9.8226583003265e-55	1	CG17124
1.34138109524026e-58	-0.69221568598693	0.93	0.979	1.38551253327366e-54	1	Gapdh1
1.4381445651249e-58	0.794213317601164	0.399	0.097	1.48545952131751e-54	1	hwt
1.47663991208357e-58	0.733340485466941	0.517	0.16	1.52522136519112e-54	1	CG14321
1.8758092855578e-58	0.963344885280753	0.951	0.667	1.93752341105265e-54	1	stg
2.18965385830886e-58	0.506246829036991	0.276	0.042	2.26169347024722e-54	1	CG8500
2.38569849372159e-58	-0.434858770861001	1	0.999	2.46418797416503e-54	1	ATPsynCF6
7.63115785365088e-58	0.625482563325036	0.911	0.657	7.88222294703599e-54	1	slgA
7.8032997701397e-58	0.614516197267523	0.992	0.923	8.06002833257729e-54	1	trx
1.03537020221951e-57	-0.44326256567138	1	1	1.06943388187254e-53	1	ATPsynG
1.16497908580263e-57	0.755676215749623	0.905	0.722	1.20330689772554e-53	1	Kr-h1
1.7776189092201e-57	0.934808424759938	0.981	0.882	1.83610257133344e-53	1	CG44325
2.27755762102954e-57	0.675275528973321	0.918	0.74	2.35248926676142e-53	1	Mlf
3.72563662924427e-57	0.643474375919523	0.589	0.243	3.84821007434641e-53	1	T48
4.07879127651875e-57	-0.283626964812659	1	1	4.21298350951621e-53	1	RpS24
4.21928520734885e-57	0.539763905115404	0.392	0.095	4.35809969067063e-53	1	rau
4.27173777088654e-57	0.447023597059435	0.306	0.056	4.41227794354871e-53	1	CG6765
8.72727846472126e-57	0.683074712146369	0.409	0.104	9.01440592621059e-53	1	Liprin-gamma
9.60717525212168e-57	0.615955410898989	0.994	0.964	9.92325131791648e-53	1	pico
1.20109436534073e-56	1.03297840173529	0.823	0.581	1.24061036996044e-52	1	Lar
1.47410299557121e-56	0.599507912861941	0.994	0.915	1.5226009841255e-52	1	Psc
2.32324699498288e-56	1.906684924627	0.278	0.048	2.39968182111782e-52	1	CG42313
2.49940410959759e-56	0.747186603222424	0.559	0.229	2.58163450480336e-52	1	fzr
4.05147566674417e-56	0.72646756717522	0.825	0.492	4.18476921618006e-52	1	pnt
4.25330939815624e-56	0.804497191976148	0.829	0.594	4.39324327735558e-52	1	Pli
5.61577705751581e-56	0.462133871372136	0.329	0.066	5.80053612270808e-52	1	ADPS
5.62849385705893e-56	0.825398412890212	0.857	0.619	5.81367130495617e-52	1	CG44838
1.75735355501556e-55	0.828328874972544	0.652	0.335	1.81517048697557e-51	1	Khc-73
1.76532138163341e-55	0.650060939202791	0.954	0.806	1.82340045508915e-51	1	CG4612
1.8564366055276e-55	0.576069303560676	0.97	0.743	1.91751336984946e-51	1	crim
2.42130132683839e-55	0.59034354238934	0.348	0.074	2.50096214049137e-51	1	kek2
2.55954166188072e-55	-0.487914895835992	0.996	1	2.64375058255659e-51	1	levy
2.57927249612736e-55	0.3340995702347	0.283	0.046	2.66413056124995e-51	1	CG15270
2.62950235830561e-55	0.648071659445727	0.975	0.766	2.71601298589386e-51	1	sinu
2.99850536412455e-55	0.500809474605857	0.954	0.841	3.09715619060424e-51	1	Mkp3
3.45536125287185e-55	0.621466260575811	0.941	0.81	3.56904263809134e-51	1	Dyrk3
4.21518435972972e-55	0.517973437931695	0.983	0.902	4.35386392516483e-51	1	JIL-1
6.4100982419317e-55	0.701766397126045	0.85	0.607	6.62099047409125e-51	1	CG11360
6.89607298440841e-55	-0.63914575178463	0.785	0.944	7.12295378559545e-51	1	CG10638
8.00264471237501e-55	0.576332740591198	0.983	0.843	8.26593172341215e-51	1	luna
9.04623033815824e-55	0.766184295851086	0.802	0.535	9.34385131628365e-51	1	Xpc
1.00444011413709e-54	0.933949933189894	0.639	0.333	1.0374861938922e-50	1	CG42268
1.14108041063371e-54	0.682795671709316	0.534	0.207	1.17862195614356e-50	1	Tmhs
1.20020370757083e-54	-0.742338709574833	0.354	0.711	1.23969040954991e-50	1	CG15717
1.58804523385605e-54	0.876950766584711	0.789	0.586	1.64029192204991e-50	1	babo
1.83890854226222e-54	0.654203519052007	0.914	0.746	1.89940863330265e-50	1	CG42668
2.05517867746301e-54	0.65686083546589	0.766	0.468	2.12279405595154e-50	1	drpr
2.26613828167653e-54	0.394304476845333	0.3	0.057	2.34069423114368e-50	1	ICA69
2.58083054358763e-54	0.397706822126024	0.272	0.045	2.66573986847166e-50	1	CG14868
2.99767347967998e-54	0.723398725923744	0.911	0.772	3.09629693716145e-50	1	dlg1
4.42035184608168e-54	0.65917295209911	1	0.908	4.56578142181777e-50	1	ed
4.49003805047085e-54	0.66656217824002	0.947	0.766	4.63776030233134e-50	1	fz
5.26763883125794e-54	0.72350744492009	0.863	0.673	5.44094414880632e-50	1	mats
7.66561058329022e-54	0.617862684549596	0.918	0.689	7.91780917148047e-50	1	CG6583
7.81502463427684e-54	-0.538463098687493	0.989	0.996	8.07213894474454e-50	1	CCT5
8.37749898880065e-54	-1.62368301074178	0.291	0.624	8.6531187055322e-50	1	GstD9
8.61028579652897e-54	1.07144256425822	0.77	0.493	8.89356419923477e-50	1	chinmo
1.19753729367544e-53	0.736352646440247	0.715	0.431	1.23693627063736e-49	1	Usp2
1.38987584855084e-53	2.41893830053238	0.447	0.16	1.43560276396816e-49	1	Mp
2.56748554882534e-53	-0.510522892342129	1	0.999	2.65195582338169e-49	1	ATPsynD
3.19801298098652e-53	-0.409787865552923	1	1	3.30322760806097e-49	1	blw
3.69041990698076e-53	-0.451931486961042	1	0.999	3.81183472192043e-49	1	COX7A
4.20341727413428e-53	0.534869591600874	0.608	0.241	4.3417097024533e-49	1	CG2556
4.76985590677051e-53	-0.659174561457059	0.584	0.85	4.92678416610326e-49	1	Ahcy
